Name,Organization,Status
Dr. Isaac Cathrall,American Philosophical Society,Member
F.H. Le Comte,American Philosophical Society,Member
Tench Coxe,American Philosophical Society,Member
Joanne B. Cunat,American Philosophical Society,Member
Jean Deveze,American Philosophical Society,Member
Louis E. Duhail,American Philosophical Society,Member
Cypriano R. Friere,American Philosophical Society,Member
Jacques M. le F. de Grandpre,American Philosophical Society,Member
Hugh Hodge,American Philosophical Society,Member
Jose de Jaudences,American Philosophical Society,Member
J.F. Mifflin,American Philosophical Society,Member
William D. Peck,American Philosophical Society,Member
Francois A.F. de la Rochefoucauld-Liancourt,American Philosophical Society,Member
Sir James E. Smith,American Philosophical Society,Member
Charles M. de Talleyrand-Perigord,American Philosophical Society,Member
Luis de Urbina,American Philosophical Society,Member
James Woodhouse,American Philosophical Society,Member
William Bache,American Philosophical Society,Member
Samuel Blair,American Philosophical Society,Member
John Guillemard,American Philosophical Society,Member
William Hamilton,American Philosophical Society,Member
John Heckewilder,American Philosophical Society,Member
Andrews Everardus Van Braam Houckgeest,American Philosophical Society,Member
Thomas C. James,American Philosophical Society,Member
Alexander Martin,American Philosophical Society,Member
Theo. C. Mozard,American Philosophical Society,Member
John Newnan,American Philosophical Society,Member
Thomas Pinckney,American Philosophical Society,Member
Adam Seybert,American Philosophical Society,Member
Rich P. Smith,American Philosophical Society,Member
Samuel H. Smith,American Philosophical Society,Member
John Stuart,American Philosophical Society,Member
Comte Constantin F. Chasseboeuf de Volney,American Philosophical Society,Member
Johann F. Blumenbach,American Philosophical Society,Member
Julian U. Niemcewicz,American Philosophical Society,Member
William Patterson,American Philosophical Society,Member
Giambattista Scandella,American Philosophical Society,Member
Franz A. von Zach,American Philosophical Society,Member
William Boys,American Philosophical Society,Member
Joseph Clay,American Philosophical Society,Member
John R. Coxe,American Philosophical Society,Member
Samuel Elam,American Philosophical Society,Member
Benjamin H. Latrobe,American Philosophical Society,Member
William Maclure,American Philosophical Society,Member
Thomas P. Smith,American Philosophical Society,Member
Justus E. Bollmann,American Philosophical Society,Member
Samuel Brown,American Philosophical Society,Member
William Dunbar,American Philosophical Society,Member
Sir Robert Liston,American Philosophical Society,Member
Samuel Miller,American Philosophical Society,Member
Pierre S. du Pont de Nemours,American Philosophical Society,Member
John R. Smith,American Philosophical Society,Member
Francis Blanchet,American Philosophical Society,Member
Samuel Falberg,American Philosophical Society,Member
Jose J. de Ferrer,American Philosophical Society,Member
Thomas T. Hewson,American Philosophical Society,Member
William Jones,American Philosophical Society,Member
Robert R. Livingston,American Philosophical Society,Member
Gustav Paykull,American Philosophical Society,Member
Fran Peyrolon,American Philosophical Society,Member
Alexander Ramirez,American Philosophical Society,Member
William Barnwell,American Philosophical Society,Member
John Church,American Philosophical Society,Member
Thomas Cooper,American Philosophical Society,Member
Valentin de Foronda,American Philosophical Society,Member
John Garnett,American Philosophical Society,Member
Marquis de C.M. Martinez Casa Irujo,American Philosophical Society,Member
William S. Jacobs,American Philosophical Society,Member
Philippe R. Roume de St. Laurent,American Philosophical Society,Member
Phillippe J. Letsom,American Philosophical Society,Member
James Mease,American Philosophical Society,Member
Peter B. Olsen,American Philosophical Society,Member
Philip S. Physick,American Philosophical Society,Member
Jarvis Roebuck,American Philosophical Society,Member
William Roxburgh,American Philosophical Society,Member
Benjamin Dearborn,American Philosophical Society,Member
Jean B.J. Delambre,American Philosophical Society,Member
Robert Gilmore,American Philosophical Society,Member
Robert Hare,American Philosophical Society,Member
Meriwether Lewis,American Philosophical Society,Member
Dan Melanderhjelm,American Philosophical Society,Member
Francis Nichols,American Philosophical Society,Member
Eric Prosperin,American Philosophical Society,Member
David Ramsay,American Philosophical Society,Member
Benjamin Thompson,American Philosophical Society,Member
Pedro Caevallos,American Philosophical Society,Member
Antonio J. Cavanilles,American Philosophical Society,Member
Zaccheus Collins,American Philosophical Society,Member
Joshua Gilpin,American Philosophical Society,Member
Prince Manuel Godoy,American Philosophical Society,Member
Baron von F.H. Alexander Humboldt,American Philosophical Society,Member
David Humphreys,American Philosophical Society,Member
Edward Jenner,American Philosophical Society,Member
William Short,American Philosophical Society,Member
Sam Webber,American Philosophical Society,Member
Joseph Willard,American Philosophical Society,Member
William Hawes,American Philosophical Society,Member
William Jones,American Philosophical Society,Member
Edward Miller,American Philosophical Society,Member
Samuel Moore,American Philosophical Society,Member
John Prince,American Philosophical Society,Member
Benjamin Silliman,American Philosophical Society,Member
Charles Smith,American Philosophical Society,Member
William Tilghman,American Philosophical Society,Member
F.A. Vanderkemp,American Philosophical Society,Member
Bushrod square,American Philosophical Society,Member
Adrien G. Camper,American Philosophical Society,Member
Joseph Cloud,American Philosophical Society,Member
Samuel F. Conover,American Philosophical Society,Member
William Dubourg,American Philosophical Society,Member
John Maclean,American Philosophical Society,Member
Martinus van Martius,American Philosophical Society,Member
Joseph Sansom,American Philosophical Society,Member
Francisco de Borja Garcao Stockler,American Philosophical Society,Member
Olof Swartz,American Philosophical Society,Member
Comte Antoine L.C. Desturr de Tracy,American Philosophical Society,Member
Samuel B. Wylie,American Philosophical Society,Member
Archibald Bruce,American Philosophical Society,Member
Nathaniel Chapman,American Philosophical Society,Member
Mahlon Dickerson,American Philosophical Society,Member
John E. Forstroem,American Philosophical Society,Member
James Gibson,American Philosophical Society,Member
Ferd R. Hassler,American Philosophical Society,Member
George Izard,American Philosophical Society,Member
John McDowell,American Philosophical Society,Member
Ir _ e Du Pont,American Philosophical Society,Member
Comte de Charles P. Lasteyrie du Saillant,American Philosophical Society,Member
Horace Binney,American Philosophical Society,Member
Edward Penington,American Philosophical Society,Member
William Staughton,American Philosophical Society,Member
Joel Barlow,American Philosophical Society,Member
Nathaniel Bowditch,American Philosophical Society,Member
Ross Cuthbert,American Philosophical Society,Member
George William Featherstonhaugh,American Philosophical Society,Member
Robert Fulton,American Philosophical Society,Member
Silvain Godon,American Philosophical Society,Member
Francois A. Michaux,American Philosophical Society,Member
Thomas Moore,American Philosophical Society,Member
Robert M. Patterson,American Philosophical Society,Member
David B. Warden,American Philosophical Society,Member
James Winthrop,American Philosophical Society,Member
J.H. Brinton,American Philosophical Society,Member
Humphry Davy,American Philosophical Society,Member
George Gibbs,American Philosophical Society,Member
John Haighton,American Philosophical Society,Member
David Hosack,American Philosophical Society,Member
William Johnson,American Philosophical Society,Member
William Bentley,American Philosophical Society,Member
John Davis,American Philosophical Society,Member
John M. Good,American Philosophical Society,Member
Louis N. Vanquelin,American Philosophical Society,Member
Charles J. Wister,American Philosophical Society,Member
Robert Adrain,American Philosophical Society,Member
Benjamin Allen,American Philosophical Society,Member
Jose F. Correa da Serra,American Philosophical Society,Member
Robert Walsh,American Philosophical Society,Member
W.P.C. Barton,American Philosophical Society,Member
Nicholas Biddle,American Philosophical Society,Member
Charles Chauncey,American Philosophical Society,Member
Constant Dumeril,American Philosophical Society,Member
Reuben Haines,American Philosophical Society,Member
William Hembel,American Philosophical Society,Member
William T. Meredith,American Philosophical Society,Member
Benjamin R. Morgan,American Philosophical Society,Member
George Pollock,American Philosophical Society,Member
Anders J. Retzius,American Philosophical Society,Member
John Sergeant,American Philosophical Society,Member
Alexander Wilson,American Philosophical Society,Member
Nathaniel Stout Allison,American Philosophical Society,Member
Frederick Beasley,American Philosophical Society,Member
John G. Biddle,American Philosophical Society,Member
De Witt Clinton,American Philosophical Society,Member
James Cutbush,American Philosophical Society,Member
John S. Dorsey,American Philosophical Society,Member
Thomas Gilpin,American Philosophical Society,Member
John Gummere,American Philosophical Society,Member
John E. Hall,American Philosophical Society,Member
Joseph G. Swift,American Philosophical Society,Member
James P. Wilson,American Philosophical Society,Member
Samuel Colhoun,American Philosophical Society,Member
James Gray,American Philosophical Society,Member
Charles W. Hare,American Philosophical Society,Member
Joseph Hartshorne,American Philosophical Society,Member
Joseph Hopkinson,American Philosophical Society,Member
Charles J. Ingersoll,American Philosophical Society,Member
Joseph P. Norris,American Philosophical Society,Member
Joseph Parrish,American Philosophical Society,Member
John M. Scott,American Philosophical Society,Member
Carlo Botta,American Philosophical Society,Member
Abiel Holmes,American Philosophical Society,Member
Jared Mansfield,American Philosophical Society,Member
Joseph Reed,American Philosophical Society,Member
Isaiah Thomas,American Philosophical Society,Member
Gerard Troost,American Philosophical Society,Member
Joseph P.F. Deleuze,American Philosophical Society,Member
Johann P. Frank,American Philosophical Society,Member
William Gaston,American Philosophical Society,Member
Jos. von Hammer-Purgstall,American Philosophical Society,Member
Charles A. Lesueur,American Philosophical Society,Member
William Meade,American Philosophical Society,Member
Charles F. Mercer,American Philosophical Society,Member
Jean C. de la Metherie,American Philosophical Society,Member
Eugenius Nulty,American Philosophical Society,Member
Thomas Nuttall,American Philosophical Society,Member
George Ord,American Philosophical Society,Member
John C. Otto,American Philosophical Society,Member
Richard Rush,American Philosophical Society,Member
Thomas Say,American Philosophical Society,Member
Lewis Schweinitz,American Philosophical Society,Member
Joseph von Sonnenfels,American Philosophical Society,Member
Henry Steinhauer,American Philosophical Society,Member
Edward Troughton,American Philosophical Society,Member
Johann S. Vater,American Philosophical Society,Member
John Q. Adams,American Philosophical Society,Member
Friedrich Adelung,American Philosophical Society,Member
Jacob Bigelow,American Philosophical Society,Member
Parker Cleaveland,American Philosophical Society,Member
Daniel Drake,American Philosophical Society,Member
